date,price,sector
2020-09-14,3.2799481539297526,Crypto
2020-09-15,3.1618702655939703,Crypto
2020-09-16,2.6145804329264397,Crypto
2020-09-17,2.619379193760901,Crypto
2020-09-18,2.9666335638887995,Crypto
2020-09-19,3.0687088283041937,Crypto
2020-09-20,2.882563724380976,Crypto
2020-09-21,2.77504567086142,Crypto
2020-09-22,2.880431942210397,Crypto
2020-09-23,2.8899049059714104,Crypto
2020-09-24,3.019110116518219,Crypto
2020-09-25,3.090996208211248,Crypto
2020-09-26,3.1209782662268943,Crypto
2020-09-27,3.1105967146144304,Crypto
2020-09-28,3.0651469460224567,Crypto
2020-09-29,2.964240488243563,Crypto
2020-09-30,2.902729699468637,Crypto
2020-10-01,2.8882609000418644,Crypto
2020-10-02,2.659349318040941,Crypto
2020-10-03,2.631403490437508,Crypto
2020-10-04,2.513845924042841,Crypto
2020-10-05,2.570345732343994,Crypto
2020-10-06,2.44746321044636,Crypto
2020-10-07,2.240954239705799,Crypto
2020-10-08,2.2627802111690083,Crypto
2020-10-09,2.483965861969768,Crypto
2020-10-10,2.506544080956747,Crypto
2020-10-11,2.4070501404337654,Crypto
2020-10-12,2.547964517882929,Crypto
2020-10-13,2.4566720294487294,Crypto
2020-10-14,2.3435500468139967,Crypto
2020-10-15,2.272186163399249,Crypto
2020-10-16,2.18156845240438,Crypto
2020-10-17,2.193176520265511,Crypto
2020-10-18,2.2206974270549105,Crypto
2020-10-19,2.101369628017776,Crypto
2020-10-20,1.9555469322321009,Crypto
2020-10-21,1.9306994808019289,Crypto
2020-10-22,1.997420075489404,Crypto
2020-10-23,1.9436574960450868,Crypto
2020-10-24,1.9287963745539671,Crypto
2020-10-25,1.863928847987837,Crypto
2020-10-26,1.778202755448138,Crypto
2020-10-27,1.6922642474096723,Crypto
2020-10-28,1.5665624596877996,Crypto
2020-10-29,1.5100271896657111,Crypto
2020-10-30,1.4161406102405416,Crypto
2020-10-31,1.5005796319792415,Crypto
2020-11-01,1.5660092844953728,Crypto
2020-11-02,1.5301460173759154,Crypto
2020-11-03,1.4452441682532808,Crypto
2020-11-04,1.3668761386394184,Crypto
2020-11-05,1.3988036097527206,Crypto
2020-11-06,1.6802283973003018,Crypto
2020-11-07,2.155190023629269,Crypto
2020-11-08,2.102429123721177,Crypto
2020-11-09,2.073751760589096,Crypto
2020-11-10,2.180745483410937,Crypto
2020-11-11,2.151507546839316,Crypto
2020-11-12,1.9569755909021456,Crypto
2020-11-13,1.9872178793561992,Crypto
2020-11-14,1.9459487120026169,Crypto
2020-11-15,2.062558412962,Crypto
2020-11-16,2.241376152013544,Crypto
2020-11-17,2.2351199975423204,Crypto
2020-11-18,2.1155909917649547,Crypto
2020-11-19,2.0958312299541046,Crypto
2020-11-20,2.14405431771066,Crypto
2020-11-21,2.237197738154817,Crypto
2020-11-22,2.198490524009483,Crypto
2020-11-23,2.254801595356939,Crypto
2020-11-24,2.280764607295059,Crypto
2020-11-25,2.3185128785516707,Crypto
2020-11-26,1.9033852256593533,Crypto
2020-11-27,1.8768959160564047,Crypto
2020-11-28,1.875222134761946,Crypto
2020-11-29,1.9004543130432872,Crypto
2020-11-30,1.9636630134044992,Crypto
2020-12-01,2.0171771385563617,Crypto
2020-12-02,2.078517322835783,Crypto
2020-12-03,2.141114190124265,Crypto
2020-12-04,1.9976901142564296,Crypto
2020-12-05,1.914642615597176,Crypto
2020-12-06,1.8835181772178755,Crypto
2020-12-07,1.84896956025104,Crypto
2020-12-08,1.741650296203619,Crypto
2020-12-09,1.628819394661414,Crypto
2020-12-10,1.602423458759899,Crypto
2020-12-11,1.4878140398891853,Crypto
2020-12-12,1.5027469798934063,Crypto
2020-12-13,1.5435635886816053,Crypto
2020-12-14,1.570274667541103,Crypto
2020-12-15,1.7157924357407404,Crypto
2020-12-16,1.6830199139626276,Crypto
2020-12-17,1.717379169203871,Crypto
2020-12-18,1.670882128588466,Crypto
2020-12-19,1.7125871092306415,Crypto
2020-12-20,1.6322060517689791,Crypto
2020-12-21,1.5526737267375488,Crypto
2020-12-22,1.5237898871013618,Crypto
2020-12-23,1.354442315386142,Crypto
2020-12-24,1.289887566826372,Crypto
2020-12-25,1.4088665341157631,Crypto
2020-12-26,1.3811644098286835,Crypto
2020-12-27,1.3225997187495635,Crypto
2020-12-28,1.3852060524298893,Crypto
2020-12-29,1.5611310934412628,Crypto
2020-12-30,1.590672227548525,Crypto
2020-12-31,1.5015877091525416,Crypto
2021-01-01,1.6507800387231375,Crypto
2021-01-02,1.805737526029236,Crypto
2021-01-03,2.040834430598343,Crypto
2021-01-04,2.223117588329372,Crypto
2021-01-05,2.2737047481185453,Crypto
2021-01-06,2.0509184742197903,Crypto
2021-01-07,2.272073308980728,Crypto
2021-01-08,2.8781419847494427,Crypto
2021-01-09,3.244880691200923,Crypto
2021-01-10,3.4508619743170192,Crypto
2021-01-11,3.018564789052764,Crypto
2021-01-12,3.4025204452932,Crypto
2021-01-13,3.445288052852,Crypto
2021-01-14,3.3753422874640564,Crypto
2021-01-15,3.285780571021572,Crypto
2021-01-16,3.434897052135028,Crypto
2021-01-17,3.6168647064480095,Crypto
2021-01-18,3.8872848614794178,Crypto
2021-01-19,3.8218948525445673,Crypto
2021-01-20,3.5960004771286425,Crypto
2021-01-21,3.408817535584145,Crypto
2021-01-22,3.217012435512664,Crypto
2021-01-23,3.4855915092759853,Crypto
2021-01-24,3.6315148270384223,Crypto
2021-01-25,3.6400486550939575,Crypto
2021-01-26,3.88355226962329,Crypto
2021-01-27,3.7612609265370858,Crypto
2021-01-28,3.8015871136052137,Crypto
2021-01-29,3.767509711099376,Crypto
2021-01-30,3.950431294517111,Crypto
2021-01-31,4.396309498269747,Crypto
2021-02-01,4.283035503460387,Crypto
2021-02-02,5.047174845782989,Crypto
2021-02-03,5.332179311286682,Crypto
2021-02-04,5.910764343778472,Crypto
2021-02-05,6.765209599088023,Crypto
2021-02-06,6.12759863841033,Crypto
2021-02-07,6.341295133210738,Crypto
2021-02-08,7.419491597303429,Crypto
2021-02-09,7.954662359563279,Crypto
2021-02-10,8.22920411084863,Crypto
2021-02-11,9.190564680137912,Crypto
2021-02-12,9.4614366387663,Crypto
2021-02-13,9.08839635886944,Crypto
2021-02-14,8.787842471387648,Crypto
2021-02-15,8.627663681045581,Crypto
2021-02-16,8.519435258051107,Crypto
2021-02-17,8.085094715044653,Crypto
2021-02-18,8.707993589531407,Crypto
2021-02-19,10.121205810568473,Crypto
2021-02-20,10.753439950354457,Crypto
2021-02-21,10.609548159172125,Crypto
2021-02-22,11.124504856246777,Crypto
2021-02-23,14.163636990078269,Crypto
2021-02-24,16.42262595340206,Crypto
2021-02-25,15.975298103221805,Crypto
2021-02-26,14.125048850208794,Crypto
2021-02-27,13.842142332085537,Crypto
2021-02-28,12.476359964139409,Crypto
2021-03-01,14.632363316973008,Crypto
2021-03-02,14.408321486783816,Crypto
2021-03-03,14.2384618622479,Crypto
2021-03-04,13.509923497772164,Crypto
2021-03-05,12.536615214558577,Crypto
2021-03-06,12.486523427882451,Crypto
2021-03-07,13.372308984059124,Crypto
2021-03-08,13.50873681961584,Crypto
2021-03-09,14.305268657942769,Crypto
2021-03-10,14.57196641326238,Crypto
2021-03-11,14.586738745266832,Crypto
2021-03-12,15.493648031791007,Crypto
2021-03-13,14.710136090708932,Crypto
2021-03-14,14.72633387846416,Crypto
2021-03-15,14.262965068893656,Crypto
2021-03-16,13.67892141575294,Crypto
2021-03-17,13.64701936775814,Crypto
2021-03-18,14.232005053854827,Crypto
2021-03-19,14.183605602082354,Crypto
2021-03-20,14.511058427094508,Crypto
2021-03-21,14.020844633576107,Crypto
2021-03-22,15.542120622094652,Crypto
2021-03-23,14.570326392260888,Crypto
2021-03-24,14.545923822870863,Crypto
2021-03-25,13.192503274591289,Crypto
2021-03-26,13.843747213316904,Crypto
2021-03-27,15.649111379154416,Crypto
2021-03-28,17.965227197580322,Crypto
2021-03-29,18.419071476743326,Crypto
2021-03-30,19.839116210224816,Crypto
2021-03-31,19.165172556836207,Crypto
2021-04-01,19.450044607833654,Crypto
2021-04-02,19.17511947541455,Crypto
2021-04-03,21.60927349648853,Crypto
2021-04-04,23.91487555102744,Crypto
2021-04-05,23.68291181091984,Crypto
2021-04-06,23.296122227139367,Crypto
2021-04-07,25.66601721569445,Crypto
2021-04-08,26.664137247428496,Crypto
2021-04-09,28.105300550359168,Crypto
2021-04-10,27.257663201339085,Crypto
2021-04-11,26.902820755281777,Crypto
2021-04-12,28.210226652282504,Crypto
2021-04-13,27.499486571149628,Crypto
2021-04-14,26.17482543116552,Crypto
2021-04-15,26.819261697422128,Crypto
2021-04-16,26.45067969363661,Crypto
2021-04-17,25.850592959074948,Crypto
2021-04-18,26.8987642978696,Crypto
2021-04-19,32.26674357458534,Crypto
2021-04-20,30.734461337793448,Crypto
2021-04-21,32.51141248294211,Crypto
2021-04-22,37.06321913363113,Crypto
2021-04-23,35.56457323224915,Crypto
2021-04-24,37.73825243078121,Crypto
2021-04-25,43.33976488104298,Crypto
2021-04-26,46.43712502747411,Crypto
2021-04-27,44.614809153518486,Crypto
2021-04-28,44.30078775453318,Crypto
2021-04-29,43.44208589640357,Crypto
2021-04-30,43.0665995353766,Crypto
2021-05-01,45.14225418898641,Crypto
2021-05-02,47.28049721323461,Crypto
2021-05-03,47.6128429557025,Crypto
2021-05-04,45.26396324866377,Crypto
2021-05-05,44.62300039346653,Crypto
2021-05-06,43.84416505748885,Crypto
2021-05-07,43.15695267511765,Crypto
2021-05-08,44.16786661732663,Crypto
2021-05-09,44.862243749471546,Crypto
2021-05-10,44.20103177165317,Crypto
2021-05-11,41.91200221455069,Crypto
2021-05-12,45.53665006696697,Crypto
2021-05-13,42.048395088975866,Crypto
2021-05-14,42.2855289591421,Crypto
2021-05-15,41.71600310034162,Crypto
2021-05-16,46.757666796289854,Crypto
2021-05-17,48.25321550032543,Crypto
2021-05-18,52.27137567027156,Crypto
2021-05-19,45.679054433744525,Crypto
2021-05-20,42.11932342736374,Crypto
2021-05-21,41.58323200941869,Crypto
2021-05-22,35.699565141137974,Crypto
2021-05-23,25.736004533238724,Crypto
2021-05-24,28.91068871995758,Crypto
2021-05-25,29.342935519837937,Crypto
2021-05-26,33.81383396241121,Crypto
2021-05-27,33.79372327664931,Crypto
2021-05-28,31.01042350109028,Crypto
2021-05-29,28.0563316226002,Crypto
2021-05-30,28.280152371583146,Crypto
2021-05-31,30.67697809016201,Crypto
2021-06-01,31.54190959604324,Crypto
2021-06-02,32.612101916819334,Crypto
2021-06-03,37.58716821781048,Crypto
2021-06-04,37.47037014736895,Crypto
2021-06-05,40.42949817840802,Crypto
2021-06-06,41.10932896624344,Crypto
2021-06-07,42.55661543306873,Crypto
2021-06-08,37.86081518673111,Crypto
2021-06-09,42.10363906524072,Crypto
2021-06-10,41.39831396093761,Crypto
2021-06-11,38.66714845342736,Crypto
2021-06-12,36.32501242666763,Crypto
2021-06-13,36.61820914014504,Crypto
2021-06-14,38.40990302026391,Crypto
2021-06-15,40.40044696787204,Crypto
2021-06-16,39.12104765631409,Crypto
2021-06-17,39.97388439793979,Crypto
2021-06-18,37.62639487269635,Crypto
2021-06-19,36.072461559954775,Crypto
2021-06-20,34.52148403919727,Crypto
2021-06-21,30.51393455155998,Crypto
2021-06-22,25.880632865372167,Crypto
2021-06-23,30.162940506530543,Crypto
2021-06-24,30.56868198954248,Crypto
2021-06-25,30.385555385915907,Crypto
2021-06-26,28.470805570710528,Crypto
2021-06-27,30.36018715799577,Crypto
2021-06-28,32.29443633628338,Crypto
2021-06-29,34.23937491307312,Crypto
2021-06-30,33.22702266634308,Crypto
2021-07-01,33.79876205312804,Crypto
2021-07-02,32.640271093096615,Crypto
2021-07-03,34.39147003305765,Crypto
2021-07-04,34.666940162593264,Crypto
2021-07-05,33.578455489802806,Crypto
2021-07-06,33.76121906816294,Crypto
2021-07-07,36.0581694675798,Crypto
2021-07-08,34.69756903501829,Crypto
2021-07-09,33.17150004989537,Crypto
2021-07-10,32.7359903970784,Crypto
2021-07-11,31.98483415333529,Crypto
2021-07-12,31.486696592096084,Crypto
2021-07-13,30.09611337989316,Crypto
2021-07-14,29.491025528262597,Crypto
2021-07-15,29.58681434392429,Crypto
2021-07-16,27.9327781895284,Crypto
2021-07-17,26.60219871550473,Crypto
2021-07-18,27.04532915479968,Crypto
2021-07-19,25.12853591088643,Crypto
2021-07-20,23.333948566511797,Crypto
2021-07-21,25.5727722467478,Crypto
2021-07-22,27.14355578293524,Crypto
2021-07-23,27.54917046456032,Crypto
2021-07-24,28.729121671395237,Crypto
2021-07-25,27.898037376681664,Crypto
2021-07-26,29.79000868548553,Crypto
2021-07-27,27.898306183541905,Crypto
2021-07-28,28.04468988194276,Crypto
2021-07-29,29.058581126435488,Crypto
2021-07-30,31.540861698943097,Crypto
2021-07-31,33.74294972032576,Crypto
2021-08-01,35.40141213717603,Crypto
2021-08-02,34.25500281351248,Crypto
2021-08-03,34.01990520744892,Crypto
2021-08-04,35.900390064531074,Crypto
2021-08-05,36.88376573811192,Crypto
2021-08-06,37.910680805133225,Crypto
2021-08-07,39.28296530750236,Crypto
2021-08-08,38.286547856251794,Crypto
2021-08-09,38.52815942079339,Crypto
2021-08-10,40.1768244732222,Crypto
2021-08-11,42.4070695401748,Crypto
2021-08-12,41.238283903254974,Crypto
2021-08-13,43.34607999859679,Crypto
2021-08-14,43.97093775376888,Crypto
2021-08-15,47.533157303855006,Crypto
2021-08-16,62.40886251887754,Crypto
2021-08-17,68.70173081884745,Crypto
2021-08-18,71.7958022097102,Crypto
2021-08-19,72.0149423566875,Crypto
2021-08-20,73.91269407336777,Crypto
2021-08-21,76.8848407173634,Crypto
2021-08-22,74.68654496920014,Crypto
2021-08-23,73.50466906897114,Crypto
2021-08-24,74.9293374915751,Crypto
2021-08-25,70.26889301709785,Crypto
2021-08-26,72.00009867133073,Crypto
2021-08-27,82.89885783191528,Crypto
2021-08-28,91.2967477342234,Crypto
2021-08-29,93.69671032258242,Crypto
2021-08-30,102.99761530459608,Crypto
2021-08-31,115.73209376440096,Crypto
2021-09-01,112.801943208818,Crypto
2021-09-02,118.76974284625648,Crypto
2021-09-03,140.08861001601392,Crypto
2021-09-04,143.79062478003317,Crypto
2021-09-05,139.86277037960235,Crypto
2021-09-06,148.93351918092915,Crypto
2021-09-07,176.9365435775761,Crypto
2021-09-08,171.45145331199015,Crypto
2021-09-09,201.24754913646112,Crypto
2021-09-10,182.2364249269677,Crypto
2021-09-11,183.0590759459122,Crypto
2021-09-12,177.33455094261348,Crypto
2021-09-13,161.4558604275227,Crypto
2021-09-14,161.49835128360397,Crypto
2021-09-15,159.6889306773269,Crypto
2021-09-16,156.0810106792235,Crypto
2021-09-17,144.274062988772,Crypto
2021-09-18,157.46437349569797,Crypto
2021-09-19,160.29314538614963,Crypto
2021-09-20,142.23874329980873,Crypto
2021-09-21,135.43473897266765,Crypto
2021-09-22,135.84884692531747,Crypto
2021-09-23,147.96238860103273,Crypto
2021-09-24,140.86809241345708,Crypto
2021-09-25,139.041693952116,Crypto
2021-09-26,134.2359517166086,Crypto
2021-09-27,141.98628838191337,Crypto
2021-09-28,134.21085553706504,Crypto
2021-09-29,136.55835457098692,Crypto
2021-09-30,138.4089142108214,Crypto
2021-10-01,150.48875675607812,Crypto
2021-10-02,164.34523185362207,Crypto
2021-10-03,172.1816352134149,Crypto
2021-10-04,168.42352345501683,Crypto
2021-10-05,165.99739100230906,Crypto
2021-10-06,157.93688601511627,Crypto
2021-10-07,155.9237926571205,Crypto
2021-10-08,160.63496945030815,Crypto
2021-10-09,158.6532111191892,Crypto
2021-10-10,154.21352540454856,Crypto
2021-10-11,148.27425574408764,Crypto
2021-10-12,145.16366322122067,Crypto
2021-10-13,147.49478296579807,Crypto
2021-10-14,150.93943836753684,Crypto
2021-10-15,157.92341825991716,Crypto
2021-10-16,159.5308326594606,Crypto
2021-10-17,161.4931676838966,Crypto
2021-10-18,158.37273301115397,Crypto
2021-10-19,156.67186366313612,Crypto
2021-10-20,163.01739868992345,Crypto
2021-10-21,185.67808656953235,Crypto
2021-10-22,202.45830024941984,Crypto
2021-10-23,198.99093757239527,Crypto
2021-10-24,193.92826766869587,Crypto
2021-10-25,208.50452505369807,Crypto
2021-10-26,207.0867006398892,Crypto
2021-10-27,193.5383882551622,Crypto
2021-10-28,193.74882685907676,Crypto
2021-10-29,200.036399219952,Crypto
2021-10-30,195.374334710476,Crypto
2021-10-31,193.6280700646328,Crypto
2021-11-01,204.42387205525648,Crypto
2021-11-02,207.49801699572348,Crypto
2021-11-03,230.41729705516428,Crypto
2021-11-04,241.8776114793998,Crypto
2021-11-05,239.1816745014064,Crypto
2021-11-06,247.35303528856875,Crypto
2021-11-07,252.4657372988728,Crypto
2021-11-08,246.1810508977554,Crypto
2021-11-09,244.68372529600143,Crypto
2021-11-10,239.50910662242464,Crypto
2021-11-11,239.425705396126,Crypto
2021-11-12,230.0761794392738,Crypto
2021-11-13,231.81289314107383,Crypto
2021-11-14,236.6753344063391,Crypto
2021-11-15,241.34759152316752,Crypto
2021-11-16,226.1787547650512,Crypto
2021-11-17,215.90145380448132,Crypto
2021-11-18,207.23380182127067,Crypto
2021-11-19,206.17482553721936,Crypto
2021-11-20,215.2860819105032,Crypto
2021-11-21,218.29850861927736,Crypto
2021-11-22,220.61556696183283,Crypto
2021-11-23,218.1189341303449,Crypto
2021-11-24,212.8886434716024,Crypto
2021-11-25,209.94024570810447,Crypto
2021-11-26,197.91537556522417,Crypto
2021-11-27,196.48995142081327,Crypto
2021-11-28,190.29362749043943,Crypto
2021-11-29,205.38184911702123,Crypto
2021-11-30,208.1216180761208,Crypto
2021-12-01,221.47180791405287,Crypto
2021-12-02,229.37768635873616,Crypto
2021-12-03,227.8395635626715,Crypto
2021-12-04,199.39845344164965,Crypto
2021-12-05,194.8339766780116,Crypto
2021-12-06,188.33201309275128,Crypto
2021-12-07,197.231035145639,Crypto
2021-12-08,190.8305579345185,Crypto
2021-12-09,187.43830048871047,Crypto
2021-12-10,177.25358582595143,Crypto
2021-12-11,170.05079967016005,Crypto
2021-12-12,171.5172424706354,Crypto
2021-12-13,162.97365465341107,Crypto
2021-12-14,156.3248121181545,Crypto
2021-12-15,166.47746278834003,Crypto
2021-12-16,181.51989323711288,Crypto
2021-12-17,177.254587923075,Crypto
2021-12-18,179.0289484252993,Crypto
2021-12-19,184.03981569125503,Crypto
2021-12-20,175.28938698056524,Crypto
2021-12-21,178.32962859329837,Crypto
2021-12-22,182.7681645214971,Crypto
2021-12-23,182.647608465184,Crypto
2021-12-24,190.95400068659924,Crypto
2021-12-25,192.5995573672648,Crypto
2021-12-26,196.57142534301252,Crypto
2021-12-27,200.31244067745425,Crypto
2021-12-28,187.26503521318904,Crypto
2021-12-29,176.23979951830702,Crypto
2021-12-30,173.07181461675535,Crypto
2021-12-31,172.91748445444227,Crypto
2022-01-01,173.98323584568467,Crypto
2022-01-02,176.75819515727565,Crypto
2022-01-03,172.82059567311745,Crypto
2022-01-04,169.70080719913423,Crypto
2022-01-05,166.28729711120437,Crypto
2022-01-06,150.67535944237932,Crypto
2022-01-07,140.61318167226017,Crypto
2022-01-08,142.2276591979384,Crypto
2022-01-09,142.03767344324635,Crypto
2022-01-10,138.35524043391888,Crypto
2022-01-11,138.13167867611452,Crypto
2022-01-12,145.02759729253697,Crypto
2022-01-13,150.97374388017897,Crypto
2022-01-14,146.92472395310412,Crypto
2022-01-15,146.83779855570072,Crypto
2022-01-16,148.78316516291676,Crypto
2022-01-17,142.58980681451663,Crypto
2022-01-18,138.6429920332513,Crypto
2022-01-19,137.325245171237,Crypto
2022-01-20,137.74863967227472,Crypto
2022-01-21,122.41731646363576,Crypto
2022-01-22,100.71490123275076,Crypto
2022-01-23,98.51927873787604,Crypto
2022-01-24,88.83156599273612,Crypto
2022-01-25,92.33679332126464,Crypto
2022-01-26,96.02755047578144,Crypto
2022-01-27,90.09163813307484,Crypto
2022-01-28,90.9914930915917,Crypto
2022-01-29,95.29650343131937,Crypto
2022-01-30,94.97267415001618,Crypto
2022-01-31,93.5800070369298,Crypto
2022-02-01,107.29286346693767,Crypto
2022-02-02,108.07315622199664,Crypto
2022-02-03,98.3655472998144,Crypto
2022-02-04,106.12547365214284,Crypto
2022-02-05,114.42833280210785,Crypto
2022-02-06,113.94807932141224,Crypto
2022-02-07,118.08705642901748,Crypto
2022-02-08,114.6025284290228,Crypto
2022-02-09,113.45710387185088,Crypto
2022-02-10,111.49565256126844,Crypto
2022-02-11,104.11242361125156,Crypto
2022-02-12,96.3513846509544,Crypto
2022-02-13,95.47405006764156,Crypto
2022-02-14,94.57860800481744,Crypto
2022-02-15,101.78851478657738,Crypto
2022-02-16,102.15039733350343,Crypto
2022-02-17,98.18937755873787,Crypto
2022-02-18,93.31731295093026,Crypto
2022-02-19,90.99585602013036,Crypto
2022-02-20,89.78061889074553,Crypto
2022-02-21,91.01938609036624,Crypto
2022-02-22,84.38084357239416,Crypto
2022-02-23,89.06428706842672,Crypto
2022-02-24,83.71845549402362,Crypto
2022-02-25,89.84545772946989,Crypto
2022-02-26,91.66451263782416,Crypto
2022-02-27,88.36029608700643,Crypto
2022-02-28,91.52289366264232,Crypto
2022-03-01,97.6842322020684,Crypto
2022-03-02,102.03383310480191,Crypto
2022-03-03,98.10542694798556,Crypto
2022-03-04,91.50293155579736,Crypto
2022-03-05,88.93185704505278,Crypto
2022-03-06,87.54769479884887,Crypto
2022-03-07,83.16956035357246,Crypto
2022-03-08,83.17380354778538,Crypto
2022-03-09,87.35628776323455,Crypto
2022-03-10,83.37300880207766,Crypto
2022-03-11,81.80409605790048,Crypto
2022-03-12,81.70591581537325,Crypto
2022-03-13,81.21466200300061,Crypto
2022-03-14,80.30055514808824,Crypto
2022-03-15,81.18863604483165,Crypto
2022-03-16,84.0073359207013,Crypto
2022-03-17,88.50972452583343,Crypto
2022-03-18,87.49633610847087,Crypto
2022-03-19,91.45876287081909,Crypto
2022-03-20,90.26173118653846,Crypto
